,MatchID,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,CHO,CDO,CAO,HomeElo,AwayElo,Season,HAR,HDR,AAR,ADR,HomeSTP,HomeSGF,HomeSGA,AwaySTP,AwaySGF,AwaySGA,HomeTeam_GamesSoFar,HT_APG,AwayTeam_GamesSoFar,AT_APG,HTWR,ATWR,AwayRollingGoals,HomeRollingGoals,H2H_WinRatio,H2H_AvgMargin,HRIS,ARIS
49,49,E0,2024-09-22,Man City,Arsenal,2.0,2.0,D,1.0,2.0,A,M Oliver,33.0,5.0,11.0,3.0,7.0,10.0,8.0,2.0,3.0,4.0,0.0,1.0,1.82,3.57,4.53,2060.82177734,1959.79724121,2024-2025,0.624,0.28,0.39,0.288,13.0,13.0,5.0,11.0,8.0,3.0,5.0,2.6,5.0,2.2,0.6153846153846154,0.5,1.9202000000000001,1.9697227979274612,0.715,1.568,0.3906614349775782,-0.31139616473308607
50,50,E0,2024-09-28,Newcastle,Man City,1.0,1.0,D,0.0,1.0,A,J Gillett,11.0,16.0,4.0,6.0,14.0,10.0,5.0,6.0,4.0,4.0,0.0,0.0,5.08,4.33,1.61,1805.40844727,2055.75097656,2024-2025,0.523,0.391,0.486,0.327,11.0,8.0,7.0,14.0,14.0,6.0,6.0,1.8333333333333333,6.0,2.3333333333333335,0.5384615384615384,0.42857142857142855,2.6,1.4,0.0,-2.007,0.7180539273153576,0.4449471492632925
51,51,E0,2024-09-28,Arsenal,Leicester,4.0,2.0,H,2.0,0.0,H,S Barrott,36.0,5.0,16.0,3.0,11.0,6.0,17.0,0.0,2.0,4.0,0.0,0.0,1.19,7.58,14.67,1963.00158691,1642.76367188,2024-2025,0.601,0.206,0.324,0.621,14.0,12.0,5.0,3.0,8.0,12.0,6.0,2.3333333333333335,6.0,0.5,0.6153846153846154,0.15384615384615385,1.2,1.6,0.706,0.961,0.8737890204520992,-0.9398535564853557
52,52,E0,2024-09-28,Brentford,West Ham,1.0,1.0,D,1.0,0.0,H,S Hooper,8.0,19.0,3.0,3.0,2.0,11.0,7.0,7.0,2.0,3.0,0.0,0.0,2.22,3.57,3.13,1715.79797363,1722.53186035,2024-2025,0.491,0.461,0.412,0.463,7.0,8.0,10.0,5.0,6.0,10.0,6.0,1.1666666666666667,6.0,0.8333333333333334,0.5,0.3076923076923077,1.0,1.4,0.796,0.864,-0.05718085106382977,0.14000000000000007
53,53,E0,2024-09-28,Chelsea,Brighton,4.0,2.0,H,4.0,2.0,H,P Bankes,15.0,15.0,7.0,5.0,11.0,8.0,8.0,2.0,3.0,2.0,0.0,0.0,1.73,4.17,4.34,1836.29919434,1738.64855957,2024-2025,0.606,0.362,0.445,0.383,13.0,15.0,7.0,9.0,10.0,8.0,6.0,2.1666666666666665,6.0,1.5,0.5384615384615384,0.42857142857142855,1.6,2.2,0.427,0.101,0.13757325678746551,0.6139931740614335
54,54,E0,2024-09-28,Everton,Crystal Palace,2.0,1.0,H,0.0,1.0,A,A Madley,8.0,17.0,2.0,5.0,13.0,11.0,5.0,8.0,2.0,1.0,0.0,0.0,2.72,3.37,2.59,1672.90234375,1740.20373535,2024-2025,0.389,0.315,0.454,0.317,4.0,7.0,15.0,3.0,5.0,9.0,6.0,0.6666666666666666,6.0,0.5,0.2857142857142857,0.46153846153846156,0.8,1.0,0.525,0.632,-0.016524351676154285,0.0322386381885338
55,55,E0,2024-09-28,Nott'm Forest,Fulham,0.0,1.0,A,0.0,0.0,D,J Smith,11.0,14.0,1.0,2.0,11.0,15.0,6.0,5.0,2.0,4.0,0.0,0.0,2.38,3.3,3.03,1676.59521484,1729.30712891,2024-2025,0.472,0.299,0.448,0.373,9.0,6.0,5.0,11.0,8.0,5.0,6.0,1.5,6.0,1.8333333333333333,0.5384615384615384,0.46153846153846156,1.4,1.2,0.288,-1.446,-1.3531553398058251,1.6041666666666667
56,56,E0,2024-09-28,Wolves,Liverpool,1.0,2.0,A,0.0,1.0,A,A Taylor,8.0,10.0,3.0,6.0,16.0,8.0,2.0,10.0,2.0,3.0,0.0,0.0,7.92,5.5,1.35,1657.49401855,1922.26672363,2024-2025,0.389,0.47,0.548,0.238,1.0,6.0,16.0,15.0,12.0,2.0,6.0,0.16666666666666666,6.0,2.5,0.23076923076923078,0.6666666666666666,2.0,1.0,0.117,-1.265,-0.36753731343283574,0.12922186418426998
57,57,E0,2024-09-29,Ipswich,Aston Villa,2.0,2.0,D,1.0,2.0,A,S Attwell,15.0,7.0,5.0,3.0,10.0,14.0,10.0,0.0,4.0,1.0,0.0,0.0,3.97,3.72,1.89,1578.20117188,1798.67724609,2024-2025,0.33,0.476,0.364,0.516,4.0,5.0,10.0,13.0,12.0,9.0,6.0,0.6666666666666666,6.0,2.1666666666666665,0.07142857142857142,0.3076923076923077,2.0,0.6,0.5,0.0,-0.26699029126213586,0.5618887530562346
58,58,E0,2024-09-29,Man United,Tottenham,0.0,3.0,A,0.0,1.0,A,C Kavanagh,11.0,24.0,2.0,10.0,16.0,14.0,5.0,3.0,5.0,3.0,1.0,0.0,2.32,3.88,2.77,1772.04089355,1799.4831543,2024-2025,0.433,0.355,0.532,0.379,7.0,5.0,8.0,10.0,12.0,5.0,6.0,1.1666666666666667,6.0,1.6666666666666667,0.42857142857142855,0.38461538461538464,1.8,1.0,0.452,0.192,-0.11820276497695867,0.3461733080328906
59,59,E0,2024-09-30,Bournemouth,Southampton,3.0,1.0,H,3.0,0.0,H,M Oliver,14.0,9.0,6.0,3.0,19.0,12.0,7.0,4.0,2.0,5.0,0.0,0.0,1.66,4.17,4.93,1695.63830566,1577.83874512,2024-2025,0.517,0.315,0.29,0.53,8.0,8.0,9.0,1.0,3.0,12.0,6.0,1.3333333333333333,6.0,0.16666666666666666,0.46153846153846156,0.07142857142857142,0.4,1.0,0.404,-0.424,0.04806598407281007,0.4577675718849839
60,60,E0,2024-10-05,Crystal Palace,Liverpool,0.0,1.0,A,0.0,1.0,A,S Hooper,9.0,16.0,5.0,4.0,7.0,15.0,3.0,8.0,4.0,2.0,0.0,0.0,6.17,4.5,1.5,1740.90612793,1938.56286621,2024-2025,0.429,0.38,0.548,0.238,3.0,5.0,10.0,18.0,13.0,2.0,7.0,0.42857142857142855,7.0,2.5714285714285716,0.21428571428571427,0.6666666666666666,2.0,0.833,0.151,-1.508,0.07839248434237993,0.31572980069220663
61,61,E0,2024-10-05,Arsenal,Southampton,3.0,1.0,H,0.0,0.0,D,T Harrington,29.0,8.0,6.0,2.0,10.0,9.0,13.0,1.0,0.0,3.0,0.0,0.0,1.14,9.0,17.67,1980.44580078,1581.53771973,2024-2025,0.601,0.206,0.29,0.53,17.0,15.0,6.0,1.0,4.0,15.0,7.0,2.4285714285714284,7.0,0.14285714285714285,0.6153846153846154,0.07142857142857142,0.5,2.0,0.338,0.667,0.6237890204520992,-0.8234824281150162
62,62,E0,2024-10-05,Brentford,Wolves,5.0,3.0,H,4.0,2.0,H,A Madley,19.0,17.0,12.0,6.0,9.0,10.0,10.0,3.0,2.0,3.0,0.0,0.0,2.05,3.6,3.5,1723.70068359,1663.48522949,2024-2025,0.491,0.461,0.393,0.474,10.0,13.0,13.0,1.0,9.0,21.0,7.0,1.4285714285714286,7.0,0.14285714285714285,0.5,0.21428571428571427,1.0,1.333,0.332,-0.42,0.09906914893617011,-0.29061423650975876
63,63,E0,2024-10-05,Leicester,Bournemouth,1.0,0.0,H,1.0,0.0,H,D Bond,6.0,17.0,2.0,2.0,12.0,14.0,0.0,9.0,4.0,1.0,0.0,0.0,3.13,3.72,2.15,1650.03234863,1710.35986328,2024-2025,0.287,0.475,0.507,0.469,6.0,9.0,12.0,8.0,8.0,10.0,7.0,0.8571428571428571,7.0,1.1428571428571428,0.14285714285714285,0.42857142857142855,1.333,1.333,0.0,-1.466,-0.5231868898186891,-1.1186006825938566
64,64,E0,2024-10-05,Man City,Fulham,3.0,2.0,H,1.0,1.0,D,P Bankes,20.0,11.0,7.0,4.0,4.0,10.0,8.0,3.0,2.0,1.0,0.0,0.0,1.25,6.58,10.83,2060.8190918,1746.60095215,2024-2025,0.624,0.28,0.448,0.373,17.0,17.0,8.0,11.0,10.0,8.0,7.0,2.4285714285714284,7.0,1.5714285714285714,0.6153846153846154,0.46153846153846156,1.333,2.333,1.0,2.61,-0.602671898355755,1.0416666666666667
65,65,E0,2024-10-05,West Ham,Ipswich,4.0,1.0,H,2.0,1.0,H,A Taylor,23.0,9.0,13.0,2.0,12.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,1.8,3.87,4.25,1733.04956055,1591.79040527,2024-2025,0.378,0.469,0.311,0.575,8.0,10.0,11.0,4.0,6.0,14.0,7.0,1.1428571428571428,7.0,0.5714285714285714,0.35714285714285715,0.15384615384615385,0.833,1.0,0.5,0.0,0.13774774774774776,-0.8919902912621358
66,66,E0,2024-10-05,Everton,Newcastle,0.0,0.0,D,0.0,0.0,D,C Pawson,8.0,14.0,2.0,3.0,12.0,8.0,0.0,10.0,1.0,2.0,0.0,0.0,3.13,3.63,2.2,1690.6204834,1819.76977539,2024-2025,0.389,0.315,0.406,0.369,5.0,7.0,15.0,12.0,8.0,7.0,7.0,0.7142857142857143,7.0,1.7142857142857142,0.2857142857142857,0.42857142857142855,1.333,1.167,0.302,-0.327,-0.5096966205837173,-0.002534307978760024
67,67,E0,2024-10-06,Aston Villa,Man United,0.0,0.0,D,0.0,0.0,D,R Jones,11.0,10.0,1.0,4.0,12.0,11.0,6.0,3.0,1.0,5.0,0.0,0.0,2.2,3.72,3.03,1812.50024414,1769.56494141,2024-2025,0.461,0.287,0.386,0.361,14.0,12.0,9.0,8.0,5.0,8.0,7.0,2.0,7.0,1.1428571428571428,0.4666666666666667,0.23076923076923078,0.833,2.0,0.202,-0.55,-0.6256112469437654,0.300448028673835
68,68,E0,2024-10-06,Chelsea,Nott'm Forest,1.0,1.0,D,0.0,0.0,D,C Kavanagh,22.0,16.0,8.0,9.0,12.0,11.0,11.0,3.0,6.0,2.0,0.0,1.0,1.48,4.53,6.42,1854.45092773,1677.7220459,2024-2025,0.606,0.362,0.41,0.416,14.0,16.0,8.0,10.0,7.0,6.0,7.0,2.0,7.0,1.4285714285714286,0.5384615384615384,0.5,1.0,2.5,0.29,0.037,0.2526526218668306,0.30755894590846056
69,69,E0,2024-10-06,Brighton,Tottenham,3.0,2.0,H,0.0,2.0,A,D Coote,11.0,13.0,4.0,3.0,14.0,10.0,4.0,7.0,2.0,2.0,0.0,0.0,2.88,4.0,2.22,1741.74475098,1826.39135742,2024-2025,0.488,0.327,0.532,0.379,12.0,13.0,10.0,10.0,14.0,8.0,7.0,1.7142857142857142,7.0,1.4285714285714286,0.38461538461538464,0.38461538461538464,2.0,1.667,0.343,-0.269,0.2931598407281001,0.3889540566959921
70,70,E0,2024-10-19,Tottenham,West Ham,4.0,1.0,H,1.0,1.0,D,A Madley,22.0,11.0,7.0,4.0,10.0,15.0,13.0,5.0,1.0,3.0,0.0,1.0,1.51,4.85,5.5,1817.91271973,1738.90881348,2024-2025,0.53,0.403,0.412,0.463,13.0,18.0,9.0,8.0,11.0,15.0,8.0,1.625,8.0,1.0,0.35714285714285715,0.3076923076923077,1.429,2.0,0.353,0.33,0.05940860215053764,-0.2558333333333333
71,71,E0,2024-10-19,Fulham,Aston Villa,1.0,3.0,A,1.0,1.0,D,D England,10.0,14.0,4.0,5.0,8.0,11.0,6.0,11.0,3.0,3.0,1.0,1.0,2.42,3.53,2.84,1745.24511719,1809.546875,2024-2025,0.448,0.344,0.364,0.516,11.0,11.0,11.0,17.0,15.0,10.0,8.0,1.375,8.0,2.125,0.35714285714285715,0.3076923076923077,1.714,1.429,0.165,-0.883,0.20238095238095255,0.12438875305623476
72,72,E0,2024-10-19,Ipswich,Everton,0.0,2.0,A,0.0,2.0,A,M Oliver,13.0,11.0,2.0,8.0,12.0,10.0,5.0,8.0,1.0,1.0,0.0,0.0,2.39,3.37,2.97,1585.93127441,1692.59912109,2024-2025,0.33,0.476,0.315,0.41,4.0,6.0,16.0,8.0,9.0,15.0,8.0,0.5,8.0,1.0,0.07142857142857142,0.23076923076923078,1.0,0.857,0.5,0.0,-1.3919902912621358,-0.052317914384256516
73,73,E0,2024-10-19,Man United,Brentford,2.0,1.0,H,0.0,1.0,A,S Barrott,23.0,8.0,11.0,2.0,14.0,5.0,9.0,2.0,2.0,2.0,0.0,0.0,1.7,4.2,4.5,1772.51831055,1730.89282227,2024-2025,0.433,0.355,0.386,0.499,11.0,7.0,9.0,10.0,14.0,15.0,8.0,1.375,8.0,1.25,0.42857142857142855,0.3076923076923077,1.857,0.714,0.64,0.456,-0.2967741935483872,0.7553191489361701
74,74,E0,2024-10-19,Newcastle,Brighton,0.0,1.0,A,0.0,1.0,A,P Bankes,21.0,10.0,6.0,5.0,11.0,9.0,9.0,4.0,2.0,2.0,0.0,0.0,1.98,3.75,3.53,1817.79101562,1750.22338867,2024-2025,0.523,0.391,0.445,0.383,12.0,8.0,8.0,15.0,14.0,10.0,8.0,1.5,8.0,1.875,0.5384615384615384,0.42857142857142855,1.857,1.143,0.239,-0.274,-0.5111127393513091,0.6139931740614335
75,75,E0,2024-10-19,Southampton,Leicester,2.0,3.0,A,2.0,0.0,H,A Taylor,14.0,18.0,7.0,4.0,10.0,10.0,10.0,6.0,5.0,3.0,1.0,0.0,2.34,3.5,2.97,1580.38916016,1658.02661133,2024-2025,0.314,0.691,0.324,0.621,1.0,6.0,18.0,9.0,12.0,14.0,8.0,0.125,8.0,1.125,0.07692307692307693,0.15384615384615385,1.286,0.571,0.411,-1.02,-0.15348242811501606,0.34014644351464435
76,76,E0,2024-10-19,Bournemouth,Arsenal,2.0,0.0,H,0.0,0.0,D,R Jones,13.0,6.0,4.0,1.0,12.0,11.0,7.0,4.0,1.0,1.0,0.0,1.0,4.93,4.0,1.66,1702.36560059,1981.59436035,2024-2025,0.517,0.315,0.39,0.288,11.0,10.0,10.0,17.0,15.0,8.0,8.0,1.375,8.0,2.125,0.46153846153846156,0.5,2.143,1.143,0.0,-2.488,0.6813993174061435,-0.08454431288123429
77,77,E0,2024-10-20,Wolves,Man City,1.0,2.0,A,1.0,1.0,D,C Kavanagh,3.0,22.0,2.0,7.0,8.0,5.0,1.0,18.0,4.0,1.0,0.0,0.0,8.67,5.75,1.33,1656.29309082,2062.17504883,2024-2025,0.389,0.47,0.486,0.327,1.0,10.0,23.0,20.0,19.0,9.0,8.0,0.125,8.0,2.5,0.23076923076923078,0.42857142857142855,2.429,1.286,0.214,-2.136,-0.11753731343283577,0.37649476831091166
78,78,E0,2024-10-20,Liverpool,Chelsea,2.0,1.0,H,1.0,0.0,H,J Brooks,9.0,12.0,5.0,2.0,12.0,13.0,1.0,6.0,4.0,3.0,0.0,0.0,1.64,4.21,4.85,1943.17382812,1848.47436523,2024-2025,0.572,0.259,0.486,0.363,21.0,15.0,3.0,14.0,17.0,10.0,8.0,2.625,8.0,1.75,0.7692307692307693,0.42857142857142855,2.286,1.857,0.313,0.694,0.20461868958109547,-0.6402045209903122
79,79,E0,2024-10-21,Nott'm Forest,Crystal Palace,1.0,0.0,H,0.0,0.0,D,T Robinson,20.0,20.0,6.0,7.0,9.0,12.0,6.0,6.0,2.0,3.0,0.0,0.0,2.35,3.33,3.1,1683.69848633,1736.29516602,2024-2025,0.472,0.299,0.454,0.317,13.0,8.0,6.0,3.0,5.0,11.0,8.0,1.625,8.0,0.375,0.5384615384615384,0.46153846153846156,0.714,1.0,0.216,0.216,1.9385113268608414,-0.07160751565761998
80,80,E0,2024-10-25,Leicester,Nott'm Forest,1.0,3.0,A,1.0,1.0,D,C Pawson,11.0,20.0,1.0,5.0,16.0,9.0,6.0,7.0,5.0,2.0,0.0,0.0,3.03,3.28,2.39,1673.10107422,1698.97412109,2024-2025,0.287,0.475,0.41,0.416,9.0,13.0,17.0,16.0,11.0,7.0,9.0,1.0,9.0,1.7777777777777777,0.14285714285714285,0.5,1.0,1.5,0.486,0.915,-0.07778459096811433,0.05755894590846054
81,81,E0,2024-10-26,Aston Villa,Bournemouth,1.0,1.0,D,0.0,0.0,D,A Madley,18.0,11.0,8.0,3.0,12.0,14.0,9.0,7.0,7.0,6.0,0.0,0.0,1.86,3.9,3.9,1834.60070801,1728.61364746,2024-2025,0.461,0.287,0.507,0.469,18.0,16.0,11.0,12.0,11.0,11.0,9.0,2.0,9.0,1.3333333333333333,0.4666666666666667,0.42857142857142855,1.25,1.875,0.466,0.661,0.07081732448480615,0.17306598407280993
82,82,E0,2024-10-26,Brentford,Ipswich,4.0,3.0,H,2.0,2.0,D,L Smith,20.0,11.0,9.0,5.0,7.0,10.0,5.0,5.0,0.0,1.0,0.0,1.0,1.68,4.24,4.7,1733.08276367,1583.63061523,2024-2025,0.491,0.461,0.311,0.575,13.0,18.0,18.0,4.0,9.0,20.0,9.0,1.4444444444444444,9.0,0.4444444444444444,0.5,0.15384615384615385,0.75,1.75,0.5,0.0,0.005319148936170116,-0.3919902912621358
83,83,E0,2024-10-26,Brighton,Wolves,2.0,2.0,D,1.0,0.0,H,M Oliver,19.0,14.0,6.0,7.0,12.0,10.0,9.0,6.0,3.0,3.0,0.0,0.0,1.63,4.34,4.83,1768.92919922,1662.19506836,2024-2025,0.488,0.327,0.393,0.474,16.0,16.0,12.0,2.0,12.0,25.0,9.0,1.7777777777777777,9.0,0.2222222222222222,0.38461538461538464,0.21428571428571427,1.25,1.75,0.471,1.381,-0.2526734926052332,-0.06318948734587919
84,84,E0,2024-10-26,Man City,Southampton,1.0,0.0,H,1.0,0.0,H,T Harrington,22.0,5.0,8.0,2.0,9.0,9.0,12.0,1.0,1.0,3.0,0.0,0.0,1.12,10.17,19.0,2073.37158203,1580.27307129,2024-2025,0.624,0.28,0.29,0.53,23.0,20.0,9.0,1.0,6.0,19.0,9.0,2.5555555555555554,9.0,0.1111111111111111,0.6153846153846154,0.07142857142857142,0.75,2.375,0.639,1.581,0.9806614349775783,-0.8234824281150162
85,85,E0,2024-10-26,Everton,Fulham,1.0,1.0,D,0.0,0.0,D,J Brooks,10.0,14.0,5.0,3.0,8.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,2.75,3.28,2.6,1709.85827637,1741.40979004,2024-2025,0.389,0.315,0.448,0.373,9.0,10.0,16.0,12.0,12.0,12.0,9.0,1.0,9.0,1.3333333333333333,0.2857142857142857,0.46153846153846156,1.375,1.125,0.114,-0.691,-0.8608870967741935,-0.2083333333333332
86,86,E0,2024-10-27,Chelsea,Newcastle,2.0,1.0,H,1.0,1.0,D,S Hooper,17.0,11.0,7.0,3.0,13.0,16.0,7.0,4.0,6.0,3.0,0.0,0.0,1.78,4.18,4.07,1857.31689453,1814.04370117,2024-2025,0.606,0.362,0.406,0.369,17.0,19.0,11.0,12.0,9.0,10.0,9.0,1.8888888888888888,9.0,1.3333333333333333,0.5384615384615384,0.42857142857142855,1.0,2.125,0.528,0.256,0.07408119329540197,0.06805392731535756
87,87,E0,2024-10-27,Crystal Palace,Tottenham,1.0,0.0,H,1.0,0.0,H,D Bond,14.0,11.0,6.0,3.0,16.0,12.0,8.0,8.0,4.0,4.0,0.0,0.0,3.97,3.97,1.83,1735.97790527,1834.84692383,2024-2025,0.429,0.38,0.532,0.379,6.0,6.0,11.0,13.0,18.0,10.0,9.0,0.6666666666666666,9.0,1.4444444444444444,0.21428571428571427,0.38461538461538464,2.25,0.625,0.095,-1.363,2.0033924843423803,-1.0655913978494624
88,88,E0,2024-10-27,West Ham,Man United,2.0,1.0,H,0.0,0.0,D,D Coote,12.0,18.0,3.0,5.0,6.0,7.0,6.0,5.0,5.0,1.0,0.0,0.0,2.88,3.75,2.3,1738.7635498,1784.85412598,2024-2025,0.378,0.469,0.386,0.361,11.0,13.0,16.0,11.0,8.0,11.0,9.0,1.2222222222222223,9.0,1.2222222222222223,0.35714285714285715,0.23076923076923078,0.875,1.375,0.283,-0.597,-0.1741025641025641,-0.1301075268817206
89,89,E0,2024-10-27,Arsenal,Liverpool,2.0,2.0,D,2.0,1.0,H,A Taylor,9.0,9.0,3.0,4.0,14.0,14.0,1.0,3.0,2.0,2.0,0.0,0.0,2.47,3.35,2.9,1971.05871582,1962.4465332,2024-2025,0.601,0.206,0.548,0.238,18.0,17.0,10.0,22.0,17.0,5.0,9.0,2.0,9.0,2.4444444444444446,0.6153846153846154,0.6666666666666666,1.875,1.875,0.348,-0.525,0.035247353785432554,0.12922186418426998
90,90,E0,2024-11-02,Newcastle,Arsenal,1.0,0.0,H,1.0,0.0,H,J Brooks,9.0,10.0,4.0,1.0,16.0,18.0,4.0,6.0,4.0,4.0,0.0,0.0,3.75,3.68,1.97,1808.85473633,1969.04797363,2024-2025,0.523,0.391,0.39,0.288,15.0,10.0,10.0,18.0,17.0,11.0,10.0,1.5,10.0,1.8,0.5384615384615384,0.5,1.889,1.0,0.253,-1.262,0.05138726064869089,-0.12621097954790086
91,91,E0,2024-11-02,Bournemouth,Man City,2.0,1.0,H,1.0,0.0,H,M Oliver,12.0,18.0,6.0,4.0,11.0,6.0,3.0,10.0,2.0,1.0,0.0,0.0,5.42,4.34,1.58,1733.10681152,2073.82226562,2024-2025,0.517,0.315,0.486,0.327,15.0,13.0,12.0,23.0,21.0,11.0,10.0,1.5,10.0,2.3,0.46153846153846156,0.42857142857142855,2.222,1.222,0.0,-2.911,0.04806598407281007,0.3906614349775782
92,92,E0,2024-11-02,Ipswich,Leicester,1.0,1.0,D,0.0,0.0,D,T Robinson,14.0,20.0,2.0,6.0,11.0,10.0,4.0,6.0,4.0,2.0,1.0,0.0,2.25,3.53,3.1,1580.4375,1660.32580566,2024-2025,0.33,0.476,0.324,0.621,5.0,10.0,21.0,10.0,14.0,18.0,10.0,0.5,10.0,1.0,0.07142857142857142,0.15384615384615385,1.444,1.0,0.5,0.0,-0.26699029126213597,-0.43985355648535573
93,93,E0,2024-11-02,Liverpool,Brighton,2.0,1.0,H,0.0,1.0,A,T Harrington,16.0,13.0,8.0,5.0,10.0,18.0,10.0,7.0,1.0,1.0,0.0,0.0,1.4,5.08,7.25,1964.45727539,1764.41882324,2024-2025,0.572,0.259,0.445,0.383,25.0,19.0,6.0,16.0,17.0,14.0,10.0,2.5,10.0,1.6,0.7692307692307693,0.42857142857142855,1.778,1.889,0.384,0.121,0.6212853562477623,-0.06100682593856641
94,94,E0,2024-11-02,Nott'm Forest,West Ham,3.0,0.0,H,1.0,0.0,H,P Bankes,19.0,4.0,6.0,2.0,7.0,9.0,11.0,6.0,1.0,2.0,0.0,1.0,2.15,3.5,3.37,1711.74938965,1746.25891113,2024-2025,0.472,0.299,0.412,0.463,19.0,14.0,7.0,11.0,13.0,19.0,10.0,1.9,10.0,1.1,0.5384615384615384,0.3076923076923077,1.444,1.222,0.496,-0.427,0.7218446601941748,0.17030303030303023
95,95,E0,2024-11-02,Southampton,Everton,1.0,0.0,H,0.0,0.0,D,A Madley,9.0,16.0,2.0,5.0,14.0,18.0,3.0,6.0,4.0,2.0,0.0,0.0,2.6,3.47,2.63,1579.8223877,1708.98059082,2024-2025,0.314,0.691,0.315,0.41,4.0,7.0,19.0,9.0,10.0,17.0,10.0,0.4,10.0,0.9,0.07692307692307693,0.23076923076923078,1.111,0.667,0.413,0.048,0.26742666279407484,-0.016524351676154285
96,96,E0,2024-11-02,Wolves,Crystal Palace,2.0,2.0,D,0.0,0.0,D,A Taylor,11.0,19.0,6.0,7.0,7.0,9.0,3.0,6.0,1.0,2.0,0.0,0.0,2.52,3.43,2.81,1666.70544434,1744.98693848,2024-2025,0.389,0.47,0.454,0.317,3.0,14.0,27.0,7.0,8.0,13.0,10.0,0.3,10.0,0.7,0.23076923076923078,0.46153846153846156,0.667,1.333,0.288,-0.501,-0.36753731343283574,-0.0382741823242866
97,97,E0,2024-11-03,Tottenham,Aston Villa,4.0,1.0,H,0.0,1.0,A,C Pawson,16.0,12.0,6.0,1.0,14.0,14.0,6.0,4.0,2.0,0.0,0.0,0.0,1.9,4.0,3.67,1825.83789062,1830.10754395,2024-2025,0.53,0.403,0.364,0.516,16.0,22.0,11.0,18.0,17.0,15.0,10.0,1.6,10.0,1.8,0.35714285714285715,0.3076923076923077,1.778,2.0,0.511,0.768,0.23613274008157212,-0.10930689911767832
98,98,E0,2024-11-03,Man United,Chelsea,1.0,1.0,D,0.0,0.0,D,R Jones,11.0,12.0,4.0,3.0,19.0,14.0,4.0,8.0,6.0,2.0,0.0,0.0,2.58,3.7,2.55,1777.35876465,1862.50585938,2024-2025,0.433,0.355,0.486,0.363,12.0,9.0,12.0,18.0,20.0,12.0,10.0,1.2,10.0,1.8,0.42857142857142855,0.42857142857142855,2.111,0.889,0.351,0.529,0.300448028673835,-0.5846489654347568
99,99,E0,2024-11-04,Fulham,Brentford,2.0,1.0,H,0.0,1.0,A,S Attwell,26.0,5.0,12.0,2.0,3.0,10.0,11.0,3.0,2.0,1.0,0.0,0.0,2.03,3.67,3.5,1742.28735352,1736.27587891,2024-2025,0.448,0.344,0.386,0.499,15.0,14.0,13.0,13.0,19.0,20.0,10.0,1.5,10.0,1.3,0.35714285714285715,0.3076923076923077,2.0,1.333,0.211,-0.796,0.3229166666666668,-0.2446808510638299
100,100,E0,2024-11-09,Brentford,Bournemouth,3.0,2.0,H,1.0,1.0,D,D Bond,12.0,15.0,6.0,3.0,8.0,16.0,6.0,4.0,2.0,4.0,0.0,0.0,2.47,3.53,2.75,1721.03112793,1738.23510742,2024-2025,0.491,0.461,0.507,0.469,16.0,22.0,22.0,15.0,15.0,15.0,11.0,1.4545454545454546,11.0,1.3636363636363635,0.5,0.42857142857142855,1.3,1.9,0.526,0.754,0.5469858156028369,-1.1186006825938566
101,101,E0,2024-11-09,Crystal Palace,Fulham,0.0,2.0,A,0.0,1.0,A,M Salisbury,13.0,17.0,5.0,7.0,10.0,11.0,1.0,8.0,1.0,1.0,1.0,0.0,2.67,3.43,2.62,1735.46716309,1739.34533691,2024-2025,0.429,0.38,0.448,0.373,7.0,8.0,15.0,18.0,16.0,13.0,11.0,0.6363636363636364,11.0,1.6363636363636365,0.21428571428571427,0.46153846153846156,1.4,0.8,0.11,-0.399,0.30696391291380853,1.4666666666666668
102,102,E0,2024-11-09,West Ham,Everton,0.0,0.0,D,0.0,0.0,D,S Attwell,11.0,18.0,6.0,4.0,10.0,9.0,7.0,6.0,1.0,2.0,0.0,0.0,2.15,3.43,3.4,1724.62646484,1690.26757812,2024-2025,0.378,0.469,0.315,0.41,12.0,13.0,19.0,10.0,10.0,17.0,11.0,1.0909090909090908,11.0,0.9090909090909091,0.35714285714285715,0.23076923076923078,1.0,1.3,0.575,0.504,-0.04115942028985511,-0.03449820788530477
103,103,E0,2024-11-09,Wolves,Southampton,2.0,0.0,H,1.0,0.0,H,T Bramall,8.0,9.0,4.0,0.0,14.0,12.0,1.0,9.0,1.0,4.0,0.0,0.0,1.94,3.73,3.72,1658.03845215,1580.34863281,2024-2025,0.389,0.47,0.29,0.53,6.0,16.0,27.0,4.0,7.0,21.0,11.0,0.5454545454545454,11.0,0.36363636363636365,0.23076923076923078,0.07142857142857142,0.7,1.4,0.88,1.031,0.8824626865671642,-0.948482428115016
